id;q_mean;runoff_ratio;stream_elas;slope_fdc;baseflow_index_ladson;hfd_mean;Q5;Q95;high_q_freq;high_q_dur;low_q_freq;low_q_dur;zero_q_freq
83;2.6717214312386113;1.06344546255132;0.4156786653960236;0.242773496522459;0.8780381226326195;186.0;2.19712549790821;3.3783939981674003;;;;;0.0
84;2.472224771398721;1.0390050993515958;0.44508250426409934;0.9414748538814389;0.6992305205324876;207.0;1.2230192544039327;5.655731257681275;0.43502858504049546;1.0;;;0.0
85;19.45115277967549;5.411140288517292;0.147787841521455;0.22278393013683434;0.916339312254364;181.0;16.45624316641155;23.29569210583862;;;;;0.0
86;6.667015846985455;1.1350794037734435;0.2848658888572612;1.8075438884511839;0.7556699000455308;226.7391304347826;2.7167930254508295;13.321674964484869;;;0.41850472643941566;1.2;0.0
89;4.344697966355585;0.6738610352094511;0.3977975238040773;0.5101070146036812;0.8212268038023179;187.0;2.8239451749251088;6.382032670067082;;;;;0.0
90;9.31738405503932;1.8899670480351052;-0.43478156790115163;2.2080420273238035;0.6800565537996981;216.83333333333334;0.9476281875514122;24.282972306004933;0.05132078122804552;1.0;32.53737529858086;15.095238095238095;0.0
91;1.7599698593382842;0.6753732167192814;0.20822833559327963;0.8767438127136689;0.6747269837015581;;0.9298978654706127;4.093375820823164;1.3914285714285715;1.0;;;0.0
92;6.7382411022699955;1.255981320262324;1.0703484708036355;2.2693854414073855;0.5510686613164149;224.0;1.7046605677490279;18.738544897718796;1.616746587974917;1.3333333333333333;3.368222058281077;3.125;0.0
93;2.3401772263445957;0.867284336442432;0.5020029015603983;1.7364993654938938;0.7328608265883908;241.75;1.0042563497971555;5.334970811057248;0.08609310548025928;1.0;;;0.0
95;6.630458029712281;1.4747061435613418;0.2728012628788432;0.3368967358184651;0.929335488560203;178.0952380952381;5.4064375286087225;8.193824036860608;;;;;0.0
96;6.130114434261804;1.6897840878261108;0.582437389922752;1.4873483547252166;0.7584324479565537;155.375;2.1024074553455865;10.01998446803003;;;0.09063275434243176;1.0;0.0
97;152.02959928043947;23.738395943333405;0.8311526471199014;1.388063914552978;0.6800348217464256;222.66666666666666;46.56221443463603;321.94472785343567;;;1.952405427631579;2.1666666666666665;0.0
98;5.740141368122418;1.1643401810529512;0.9324532946847697;0.5486119905970614;0.8225291554728958;181.4;3.9248487952799636;8.761968717686493;;;;;0.0
100;4.2665534946687;0.9252193402343084;0.20551776824685586;0.9968083253482078;0.8036497896668404;239.0;2.578828228923092;8.233768889021903;;;;;0.0
101;4.406737901769914;1.0267567240052702;0.4341455301725875;2.7047332057289446;0.693201607455863;259.3333333333333;1.2589080223500433;10.578927612599246;0.7662587412587413;1.5;2.809615384615385;5.5;0.0
102;4.08441281730514;0.9626612947027302;0.22399369191095223;0.6552215408170781;0.8468306789741308;213.84615384615384;2.7300696111277767;6.621870971671629;;;;;0.0
104;2.6080188342134645;0.7632656959540854;0.7511206134335683;2.405606139223608;0.6779218147018543;251.875;0.8503991429657533;7.225351625946006;2.5331599479843954;3.2;0.47496749024707413;2.0;0.0
105;4.733956211096768;1.000048871317697;1.7606452652243425;3.644248491491385;0.5535711988332942;232.0;0.46380960901852014;16.10482240314929;2.8021825396825397;1.8125;81.45654761904763;12.042857142857143;0.0
106;5.576983286897871;0.8167368369704815;1.1849141133910603;2.0169633576133874;0.6605694721759258;162.88888888888889;1.3022280471821754;14.070668414154655;;;8.37385834109972;6.15;0.0
890;17.46334099506748;4.213951470578513;0.18098232166225656;0.24267864375943116;0.8960267113800674;179.3846153846154;14.587616543150848;22.953119770499637;;;;;0.0
1010;5.649313803020369;1.376043245119893;0.7853949554197054;2.78117414602134;0.7152679438433387;256.6666666666667;1.8617342773912857;13.61230250406955;;;;;0.0
